Date,Open,High,Low,Close,Volume,vol,open_ret,day_ret,ret,ma_close_5,ma_open_5,ma_close_z_5,ma_open_z_5,strong_5,ma_close_10,ma_open_10,ma_close_z_10,ma_open_z_10,strong_10,ma_close_20,ma_open_20,ma_close_z_20,ma_open_z_20,strong_20,ma_close_60,ma_open_60,ma_close_z_60,ma_open_z_60,strong_60,ma_close_180,ma_open_180,ma_close_z_180,ma_open_z_180,strong_180
2000-01-20,15347.7001953125,15347.7001953125,15078.0302734375,15215.3095703125,,0.0,0.004737069832990111,-0.008626088815602144,-0.003929881367717116,15479.3279296875,15610.00390625,-1.6815938452154955,-0.8230179755018728,0.2903529532285772,15586.06796875,15644.64794921875,-1.871844743939538,-1.2310601394559748,0.3881599531342751,,,,,,,,,,,,,,,
2000-01-21,15094.900390625,15120.3603515625,14903.7001953125,15108.41015625,,0.0,-0.007913685826178492,0.0008949887230385779,-0.007025779762712014,15392.5638671875,15480.6759765625,-1.3237363765333232,-1.1527399947640218,0.2687996755319334,15556.34599609375,15621.20400390625,-1.8932642179160577,-1.8930981002343727,0.3543589113041158,,,,,,,,,,,,,,,
2000-01-24,15233.7900390625,15413.75,15020.169921875,15167.5498046875,,0.0,0.008298681430794572,-0.004348243884492745,0.003914352855521022,15311.1619140625,15394.2220703125,-0.8266928644585472,-0.3058811503128699,0.2688052907019231,15488.2859375,15581.4830078125,-1.5059732194706714,-0.9334808196291293,0.3000827603858127,,,,,,,,,,,,,,,
2000-01-25,15093.5302734375,15150.2197265625,14910.2900390625,15103.0400390625,,0.0,-0.004880124489660447,0.0006300557558582471,-0.0042531434843262154,15173.9298828125,15297.7921875,-2.6653899169108315,-0.31123571881125667,0.16220496195536271,15412.37998046875,15492.723046875,-1.4716988249090097,-1.1698805221723803,0.2769717253074095,,,,,,,,,,,,,,,
2000-01-26,15164.7998046875,15452.7197265625,15164.7998046875,15427.7197265625,,0.0,0.004089227431382328,0.01733751353537357,0.02149763800269671,15204.405859375,15186.944140625,1.8093131976672154,-0.3704347924201506,0.3622049619553627,15383.73193359375,15440.02998046875,-0.05063618328680341,-0.780182724133375,0.3506020426888038,,,,,,,,,,,,,,,
2000-01-27,15460.2099609375,15925.1796875,15460.2099609375,15917.8095703125,,0.0,0.0021059647796855107,0.029598537829123465,0.0317668360870073,15344.905859375,15209.44609375,2.0428247336032284,0.7601868432883757,0.5622049619553626,15412.11689453125,15409.725,1.7641802399630626,0.18697294925426258,0.42627895759196993,,,,,,,,,,,,,,,
2000-01-28,16052.0703125,16315.740234375,16023.3701171875,16185.9404296875,,0.0,0.008434624223542849,0.008339741515040165,0.016844708324383856,15560.4119140625,15400.880078125,1.6549092190989336,1.2634842157150894,0.7190699703687755,15476.487890625,15440.77802734375,1.9705791372980002,1.8320787523732376,0.4939348229503545,15710.6775390625,15772.855029296876,0.6834309712563288,0.5633286850855568,0.43092262811499593,,,,,,,,,,
2000-01-31,15889.0498046875,15889.0498046875,15444.8203125,15532.33984375,,0.0,-0.01834250078268279,-0.02245004989739949,-0.04038076062226796,15633.369921875,15531.93203125,0.0009612306609322619,0.5984180698026941,0.6276222722053816,15472.26591796875,15463.07705078125,0.1836421972971819,1.2298946054914361,0.4482137814536523,15618.81298828125,15714.42255859375,-0.39427348424330294,0.512994340651595,0.38092262811499594,,,,,,,,,,
2000-02-01,15600.259765625,15764.400390625,15580.4599609375,15653.8603515625,,0.0,0.004372806837749564,0.0034358777829846332,0.007823709050597304,15743.533984375,15633.2779296875,0.06691229316753859,-0.40880431901215936,0.7588387202918147,15458.73193359375,15465.53505859375,0.5134117279235132,0.41641398511575806,0.4605218411235887,15547.864990234375,15629.285546875,0.07899789242079538,0.14117667905688774,0.4255405039345919,,,,,,,,,,
2000-02-02,15747.5595703125,15957.919921875,15747.5595703125,15789.8203125,,0.0,0.005985694048985645,0.002683637550237974,0.008685395032537714,15815.9541015625,15749.8298828125,0.15849176446197413,-0.2936526859520536,0.7588387202918148,15510.17998046875,15468.38701171875,0.8589052597176007,0.6933885657523635,0.5605218411235887,15545.02001953125,15586.235986328125,0.6600154894737748,0.6904507963485129,0.4755405039345919,,,,,,,,,,
2000-02-03,15795.58984375,16010.0302734375,15702.849609375,15968.1201171875,,0.0,0.00036539562425751956,0.010922686341198381,0.011292073067250111,15826.0162109375,15816.905859375,0.5853585498632653,-0.18126201864782132,0.698457162970791,15585.46103515625,15513.1759765625,1.1849924862253214,0.5937405969674665,0.6303310624630768,15585.764501953125,15578.911962890625,1.2644950561584765,0.7343696839217403,0.509245507798676,,,,,,,,,,
2000-02-08,16079.8896484375,16285.9296875,15940.3095703125,16228.73046875,,0.0,0.006999542239771566,0.00925633344299493,0.016320665779686147,15834.57421875,15822.4697265625,1.485437163940006,1.3799566209627052,0.6373191394077649,15697.49306640625,15611.67490234375,1.571684405403021,1.057670677279051,0.6781945548882702,15626.91953125,15616.439453125,1.8214023401690078,1.5091826548538607,0.5162767330961929,,,,,,,,,,
2000-02-09,16456.869140625,16967.900390625,16456.869140625,16819.4609375,,0.0,0.014057702930879481,0.02203285410952897,0.03640028835819961,16091.9984375,15936.03359375,1.9203583519544583,1.0759974025764227,0.8373191394077649,15862.6841796875,15733.9828125,2.2512526075589574,1.4099369527989747,0.7324707058065733,15675.48505859375,15657.73291015625,2.7171805428415565,2.206081644985561,0.5162767330961929,,,,,,,,,,
2000-02-10,16679.7890625,16874.08984375,16525.560546875,16845.169921875,,0.0,-0.008304182608408879,0.009915045013777433,0.0015285260610035528,16330.2603515625,16151.939453125,1.4315655007617656,0.8557563496450691,0.7703451676093163,16036.89716796875,15892.60869140625,1.9367667667453738,1.4252696061963719,0.7645919439505654,15724.63857421875,15692.665869140625,2.3030253647088474,2.292142378637524,0.5207818346289874,,,,,,,,,,
2000-02-11,17024.369140625,17653.650390625,17024.369140625,17380.30078125,,0.0,0.010638017875812185,0.02090718532269402,0.03176761420970194,16648.3564453125,16407.3013671875,1.7457558303004974,0.7761221969224219,0.7703451676093163,16232.1552734375,16078.565625,2.1730977209816005,1.5891925718460345,0.7645919439505654,15807.943603515625,15759.297802734374,2.6043962887062038,2.3750822734250976,0.5575969933196847,,,,,,,,,,
2000-02-14,17546.470703125,17939.26953125,17107.900390625,17188.9609375,,0.0,0.009560819686979489,-0.020375024224177918,-0.011009006469923631,16892.524609375,16757.4775390625,0.9808952217257866,1.1701571957930275,0.7252211700404159,16359.27041015625,16287.19169921875,1.3726097159450221,1.8840332454402045,0.7118391665056033,15885.69365234375,15848.458349609375,1.935216663847354,2.5564182776827926,0.5690590620487865,,,,,,,,,,
2000-02-15,17257.369140625,17296.970703125,16548.75,16688.16015625,,0.0,0.003979775355458423,-0.03298353183134062,-0.029135023523000545,16984.410546875,16992.9734375,-1.056542694925951,0.6250832477676157,0.6165775063233105,16409.4923828125,16407.72158203125,0.4239865450871247,1.2246059219992893,0.6269483228655377,15942.99013671875,15924.2498046875,1.075988428158172,1.822940129810487,0.5604415729079462,,,,,,,,,,
2000-02-16,16771.099609375,17144.94921875,16732.810546875,17043.390625,,0.0,0.0049699578832204435,0.016235728244842696,0.021286377013643422,17029.196484375,17055.81953125,-0.04544671357799959,-0.726518907084178,0.5979968367026676,16560.5974609375,16495.9265625,0.8984696225678827,0.3118951266030892,0.7176579880552162,16016.431689453126,15979.501806640625,1.4281298915516079,1.0167671003609513,0.5829358847544344,,,,,,,,,,
2000-02-17,17075.900390625,17229.150390625,16770.140625,16981.23046875,,0.0,0.0019074705462253055,-0.00554406618153943,-0.0036471707782617345,17056.40859375,17135.041796875,-0.5988182119071032,0.06761245169964254,0.5532734836724351,16693.33447265625,16643.490625,0.638254258980931,0.6209698441090131,0.6618093256408757,16076.033203125,16054.512841796875,1.198899019412652,1.291191773579215,0.5611655833822322,,,,,,,,,,
2000-02-18,16985.30078125,17027.94921875,16468.94921875,16599.16015625,,0.0,0.00023969479169901512,-0.02273381142748199,-0.02249956581197761,16900.18046875,17127.228125,-2.1292100351773793,0.29097499117749825,0.3685323164094655,16774.26845703125,16767.26474609375,-0.3929485804098603,0.3943850983085598,0.5694387420093909,16142.22421875,16117.82587890625,0.6355736979755119,1.0578926512228355,0.5649802915664898,,,,,,,,,,
2000-02-21,16412.630859375,16477.099609375,16136.5,16322.3701171875,,0.0,-0.011237273158351149,-0.005499468242529959,-0.016674942374014123,16726.8623046875,16900.46015625,-1.9646767531275926,-0.9696552550541316,0.31189390414587476,16809.69345703125,16828.96884765625,-1.3938237219860683,-0.9081532604788966,0.5185575370931453,16197.57724609375,16171.072412109375,0.20845348877762562,0.27637216350924476,0.5744442997781111,,,,,,,,,,
2000-02-22,16294.9404296875,16442.580078125,15776.349609375,16255.169921875,,0.0,-0.001680496600865365,-0.0024406660450284755,-0.004117061114901323,16640.2642578125,16707.9744140625,-1.244169464879262,-1.0030591636013975,0.3456292679659744,16812.33740234375,16850.47392578125,-1.659011012164289,-1.2935407178445146,0.4811033871446425,16254.915234375,16231.0744140625,0.035485311766934556,0.054389396727678424,0.5796489710164563,,,,,,,,,,
2000-02-23,16313.9599609375,16523.650390625,16297.1298828125,16376.7900390625,,0.0,0.0036166979087302394,0.0038513076086640952,0.007481934533568467,16506.944140625,16616.546484375,-0.8130266139784623,-0.5052546182449194,0.3493502868754943,16768.0703125,16836.1830078125,-1.1955316865901389,-1.0869910902993987,0.473673561789081,16315.37724609375,16285.08291015625,0.14577221547263675,-0.002031973802708167,0.6030721337978271,,,,,,,,,,
2000-02-24,16512.5703125,17083.30078125,16512.5703125,17058.66015625,,0.0,0.008291018759697845,0.033071159329847666,0.041636371691954235,16522.430078125,16503.88046875,1.6998016431896836,-0.03486535098391609,0.4825761084257915,16789.4193359375,16819.4611328125,0.6058681143939243,-0.646924626076069,0.5179247960491133,16413.158251953126,16356.034912109375,1.209555075706516,0.15540852788313161,0.6412583699998393,,,,,,,,,,
2000-02-25,17279.509765625,17414.4609375,16905.400390625,17200.98046875,,0.0,0.012946480400694571,-0.004544648426960717,0.00834299477194616,16642.794140625,16562.722265625,1.4199312015985337,1.552945579659751,0.5203369695948918,16771.4873046875,16844.9751953125,0.9669930228298663,1.1323955145350038,0.44443464300217866,16501.8212890625,16461.77041015625,1.326118334908365,1.282638706563449,0.6045132934763721,,,,,,,,,,
2000-02-28,17434.720703125,17746.76953125,16638.4609375,16984.439453125,,0.0,0.013588773895746767,-0.025826697064283432,-0.012588876315417158,16775.2080078125,16767.140234375,0.5070702593201599,1.2034296700187648,0.5387917566562759,16751.03515625,16833.8001953125,0.43350791346075884,1.5891332267563052,0.4253428304010754,16555.152783203124,16560.495947265626,0.7713989992846556,1.4775038644560443,0.5685909984533393,,,,,,,,,,
2000-02-29,17140.2109375,17290.0703125,17021.720703125,17169.439453125,,0.0,0.009171423337514934,0.0017052599720959532,0.010892322970715497,16958.0619140625,16936.1943359375,0.6935688518136046,0.36900526267112993,0.6061605170204137,16799.1630859375,16822.084375,0.9378147139543435,0.814239990783185,0.4758948924931941,16604.327734375,16614.902978515624,0.992500047175425,0.8989546151475565,0.551421607679366,,,,,,,,,,
2000-03-01,17267.26953125,17275.439453125,16617.94921875,16843.58984375,,0.0,0.005697919165741546,-0.02453657694595153,-0.01897846521225201,17051.421875,17126.85625,-1.9543852674240543,0.601362992697009,0.42350535198154066,16779.1830078125,16871.7013671875,-0.07786696237955207,1.1069009907104261,0.3864278194285175,16669.890234375,16683.81396484375,0.3194354803139086,1.0170052545618031,0.5520429037418669,,,,,,,,,,
2000-03-02,16996.060546875,17118.400390625,16769.5703125,16936.810546875,,0.0,0.009052150078421433,-0.003486101960897878,0.005534491399384827,17027.051953125,17223.554296875,-1.8690887111370942,-0.18831775848658347,0.29364829630995987,16774.741015625,16863.7173828125,0.203873397524429,0.5058150993111545,0.3881122023678757,16734.037744140624,16753.60400390625,0.4145964080009447,0.4923380037410117,0.5249607640043756,,,,,,,,,,
2000-03-03,16903.55078125,17361.919921875,16795.80078125,17285.240234375,,0.0,-0.0019637561353685177,0.02258043047076139,0.020572331876516654,17043.90390625,17148.3625,0.7618052584327011,-0.662856528447125,0.4025624102305551,16843.3490234375,16855.5423828125,1.1137923691777047,0.13814510822929266,0.4614496899127235,16808.808740234374,16811.403564453125,1.190370782835791,0.1985744028152809,0.5154442159610572,,,,,,,,,,
2000-03-06,17500.970703125,17855.2109375,17500.970703125,17758.759765625,,0.0,0.012480617325814123,0.014729986517488929,0.027394443168242234,17198.76796875,17161.6125,1.6614662843726398,1.2862930984288858,0.5462515903226859,16986.98798828125,16964.3763671875,1.8279052282725652,1.1457581395462753,0.542521673489481,16898.34072265625,16896.672607421875,2.153135160067469,1.379993352739576,0.530539605291313,,,,,,,,,,
2000-03-07,17656.470703125,17876.779296875,17471.740234375,17865.359375,,0.0,-0.005759921517604923,0.011830714947921558,0.006002649440719451,17337.951953125,17264.864453125,1.2925646181770307,0.9925755238706323,0.5433458114172041,17148.00693359375,17100.52939453125,1.7720851416101533,1.1851403134400542,0.5747531642188088,16980.17216796875,16975.50166015625,2.103975748527864,1.5965851822847719,0.5279282756817257,,,,,,,,,,
2000-03-08,17687.580078125,18058.970703125,17323.759765625,17951.4296875,,0.0,-0.009951061892646646,0.01491722486680438,0.0048177207462416355,17559.519921875,17348.9265625,1.3915847811304474,0.3437125771781317,0.6418903061496352,17305.4708984375,17237.89140625,1.7600134082442818,1.0491303467630362,0.5326978290655879,17036.77060546875,17037.03720703125,1.9328814265068168,1.5010862261029763,0.5031856954273344,,,,,,,,,,
2000-03-09,18031.779296875,18249.859375,17613.80078125,17637.029296875,,0.0,0.0044759448564115935,-0.021891905036149826,-0.01751394713948184,17699.563671875,17556.0703125,0.31160934796439405,0.8042690034611155,0.6403196852731385,17363.3078125,17389.8123046875,0.6066025000813622,1.9412108714142078,0.4669839907915492,17076.36357421875,17104.63671875,1.0886058972174106,1.9985956469253514,0.49245439342033126,,,,,,,,,,
2000-03-10,17727.9609375,18001.5390625,17574.060546875,17831.859375,,0.0,0.005155723171651794,0.0058607099748411206,0.011046649344712535,17808.8875,17720.95234375,0.9366409084085852,-0.41744955126859523,0.6063820760857813,17426.395703125,17434.657421875,0.9281658216574846,0.843886714272844,0.5044722431581683,17098.94150390625,17139.81630859375,1.347344058745895,1.2648037029281858,0.47445344308017345,,,,,,,,,,
2000-03-13,17650.619140625,17786.279296875,16892.650390625,17096.6796875,,0.0,-0.010163843857421627,-0.03138357066750381,-0.041228436812972565,17676.471484375,17750.88203125,-1.9021604156233503,-0.16157562281853624,0.4367437072508431,17437.6197265625,17456.247265625,-0.8635583176679734,0.5854521997742713,0.4914976487867645,17094.32744140625,17145.02373046875,-0.09420152667457776,1.1074272978392854,0.4584202395939199,,,,,,,,,,
2000-03-14,17125.900390625,17220.259765625,16837.01953125,16929.16015625,,0.0,0.001709144913463186,-0.011487876834942871,-0.009798366367738618,17489.231640625,17644.76796875,-1.5798948583135313,-1.1110092654932693,0.3772027699767236,17413.591796875,17454.8162109375,-1.1950911239250168,-0.7877057866267517,0.4602742906969638,17106.37744140625,17138.45029296875,-0.41366817119363314,0.038918233639053425,0.468084591595079,,,,,,,,,,
2000-03-15,16847.30078125,16901.310546875,16553.169921875,16747.19921875,,0.0,-0.004835406732789324,-0.005941697355543556,-0.010748373564935687,17248.385546875,17476.712109375,-1.5664082611980852,-0.8360030663563915,0.3072006481057289,17403.952734375,17412.8193359375,-1.464394122654306,-1.3559497966145018,0.4745454771276821,17091.56787109375,17142.2603515625,-0.771340805457358,-0.4895273578043432,0.4304866482780998,,,,,,,,,,
2000-03-16,16775.23046875,16826.25,16315.0400390625,16359.0,,0.0,0.0016737873380413657,-0.024812205681786693,-0.02317994869944438,16992.7796875,17225.40234375,-1.5945789444805243,-0.4898680667234897,0.2585886286965664,17346.1716796875,17390.736328125,-1.8837727479363322,-1.296724826645299,0.44945415698485247,17060.45634765625,17127.22685546875,-1.4292544813528323,-0.5641603651460964,0.4187831796763641,,,,,,,,,,
2000-03-17,16688.0390625,17096.0,16617.1796875,17082.990234375,,0.0,0.02011364157344581,0.023666721440178198,0.044256386965890335,16843.005859375,17017.41796875,0.2147873522760815,-0.3972210958173035,0.30099494926945436,17325.9466796875,17369.18515625,-0.516694282355852,-1.3543835935372106,0.4536885126776179,17084.6478515625,17112.36376953125,-0.055798550959245886,-0.7712181956297502,0.45756910129517064,,,,,,,,,,
2000-03-20,16878.810546875,17325.150390625,16708.720703125,17234.4609375,,0.0,-0.011952221753843913,0.021070820697779935,0.008866755822420672,16870.562109375,16863.05625,1.0977260126227162,0.05021516607208551,0.41544783719745626,17273.516796875,17306.969140625,-0.13609220608310255,-0.8018179144291616,0.42609577222414974,17130.252392578124,17135.67275390625,0.19936726512102682,-0.5121924859337831,0.48430872285681537,,,,,,,,,,
2000-03-21,17253.0390625,17345.7109375,16896.69921875,17199.98046875,,0.0,0.0010779637998178614,-0.0030753187051737714,-0.00200066998759299,16924.726171875,16888.483984375,0.8413371518661082,1.5156261343655237,0.40748305373931915,17206.97890625,17266.6259765625,-0.13586300003833474,0.09661794048590723,0.3923429118580214,17177.492919921875,17183.577685546876,0.03639389537947998,0.16804509132080148,0.4835480380384151,,,,,,,,,,
2000-03-22,17418.91015625,17560.689453125,17274.560546875,17547.0390625,,0.0,0.01272848465716372,0.007355736099484195,0.020177848130732343,17084.694140625,17002.805859375,1.235523308591825,1.054247597568306,0.4755571908489604,17166.53984375,17239.758984375,0.7048048368482226,0.5515688937381974,0.39137891947734466,17236.00537109375,17238.8251953125,0.7410783619140758,0.45442622939224336,0.46203837427146627,,,,,,,,,,
2000-03-23,17705.259765625,17856.359375,17391.970703125,17715.580078125,,0.0,0.009016945968002971,0.0005828952885535758,0.009605097191878437,17356.01015625,17188.81171875,1.9929843760529231,0.8529307041764345,0.5206715186937205,17174.394921875,17207.10703125,1.1400987119576937,1.3167331843273806,0.38963007369514346,17268.8513671875,17298.45966796875,0.9769780716793892,1.1583118569564388,0.4283070322433463,,,,,,,,,,
2000-03-24,17768.060546875,17879.369140625,17577.7109375,17784.5703125,,0.0,0.0029623906481505676,0.0009291822020442009,0.003894325450860532,17496.326171875,17404.816015625,1.4100732109533,0.7521169689587495,0.4240668227111383,17169.666015625,17211.1169921875,1.3079663766747573,1.4627802026493615,0.36253088599029637,17298.030859375,17322.88720703125,1.0451165616972955,1.2020099201683059,0.4335015645742323,,,,,,,,,,
2000-03-27,17827.7109375,18350.609375,17815.6796875,18292.859375,,0.0,0.002425733331869049,0.02609131588069311,0.02858033978716628,17708.005859375,17594.59609375,1.756709139431394,0.4844675765680678,0.4747540488824932,17289.283984375,17228.826171875,1.8931132788424256,1.2425201113115427,0.4451009430399748,17363.45185546875,17342.53671875,1.9498026955054197,1.1420349296705818,0.46829929591336966,,,,,,,,,,
2000-03-28,18272.80078125,18397.5703125,18188.26953125,18301.689453125,,0.0,-0.0010965258814274355,0.001580965732666615,0.0004827062813956607,17928.34765625,17798.5484375,1.4470401040758376,1.1182552146024338,0.5527009930517718,17426.5369140625,17343.5162109375,1.5256277891497254,1.563181205202134,0.48009202339554546,17420.06435546875,17399.1662109375,1.7101051950490322,1.8821198322954027,0.4701831570462546,16578.35654296875,16595.64140625,1.9032906228855064,1.9601197274241626,0.48417579761353885,,,,,
2000-03-29,18203.130859375,18249.26953125,17950.19921875,18096.369140625,,0.0,-0.005385218342953098,-0.005865019571345631,-0.01121865350332134,18038.213671875,17955.392578125,0.5096407428602457,0.6277328733117052,0.4844540309432265,17561.45390625,17479.09921875,1.010968805499284,1.12143490831817,0.4800056108960935,17482.7033203125,17445.95927734375,1.2270100026266966,1.4827473378369809,0.47727554401188776,16590.46884765625,16614.73193359375,1.6245762750124413,1.8177281171495947,0.4700803586229168,,,,,
2000-03-30,18011.140625,18038.470703125,17456.560546875,17467.150390625,,0.0,-0.0047097025355030105,-0.030202986346124318,-0.034770441800253224,17988.527734375,18016.56875,-1.5300768073570774,0.10165963461499672,0.42877262851955456,17672.2689453125,17602.690234375,-0.303465251640748,0.6327292200657366,0.47472207360663754,17509.2203125,17496.71328125,-0.05747467220654425,1.0255656617118838,0.462088115295745,16597.041015625,16626.53427734375,0.9167455864491387,1.5693073077210757,0.4708631277449042,,,,,
2000-03-31,17383.630859375,17537.130859375,17107.439453125,17406.5390625,,0.0,-0.004781520132489771,0.001317803128144866,-0.0034700181065327874,17912.921484375,17939.6828125,-1.2040329156792897,-1.4863812899008781,0.4264214285023963,17704.623828125,17672.2494140625,-0.6490650773166928,-0.7290806211420017,0.4252441256067673,17515.28525390625,17520.71728515625,-0.22287602200813025,-0.28000865591386925,0.4394663191421926,16623.038004557293,16639.452278645833,0.8361211167175764,0.8391581695908252,0.47681701301261387,,,,,
2000-04-03,17444.48046875,17458.060546875,16872.8203125,16892.9296875,,0.0,0.0021797214319151793,-0.03161749541570164,-0.02950669131616755,17632.935546875,17863.03671875,-1.7093559495904995,-0.44714487043488116,0.2355605391898939,17670.470703125,17728.81640625,-1.8029929957183655,-0.6364081231104589,0.35515729403619356,17471.99375,17517.8927734375,-1.1858673743819839,-0.05847989592862306,0.3906265331301716,16652.03299153646,16664.492447916666,0.25453493259043497,0.8731860108885096,0.4768038820733869,,,,,
2000-04-05,16599.0703125,16736.220703125,16246.5302734375,16318.4404296875,,0.0,-0.017395406269727305,-0.01690636147261636,-0.034007674715984634,17236.2857421875,17528.290625,-1.8124402352873983,-1.0138973703702097,0.17235058104589634,17582.31669921875,17663.41953125,-2.168153621549556,-2.015422885190554,0.3625257870488341,17394.647802734376,17465.02275390625,-1.985938225927863,-1.5548047950647583,0.3774343494534277,16667.246500651043,16685.654622395832,-0.41558292289707005,-0.07655781604183204,0.4738797860771155,,,,,
2000-04-06,16416.48046875,16528.580078125,16283.2001953125,16491.390625,,0.0,0.006007929463905116,0.004563106957827964,0.010598451246471966,16915.2900390625,17170.960546875,-1.3064451972506366,-0.7601819593856173,0.2328640638743198,17476.75185546875,17563.1765625,-1.5089154546048553,-1.6913813769878547,0.35865904740877314,17321.645849609376,17401.4677734375,-1.5288433568338906,-1.6183474786668939,0.3750189834430589,16677.967171223958,16698.745963541667,-0.23633303323987903,-0.29698576366518376,0.46482713732219544,,,,,
2000-04-07,16657.83984375,16992.529296875,16657.83984375,16941.6796875,,0.0,0.010093097819032469,0.01703941485885376,0.027304493158835718,16810.1958984375,16900.300390625,0.09731469038310672,-0.3188389775529918,0.42347083441047156,17399.36181640625,17458.4345703125,-0.7143140970412564,-1.0820815644149386,0.42612173146501303,17286.878369140624,17332.77080078125,-0.655986778396105,-1.1189042056211327,0.4078759025800783,16695.96017252604,16710.024462890626,0.2658362774986497,-0.043544171291660966,0.47370404354313234,,,,,
2000-04-10,17038.220703125,17083.26953125,16676.0703125,16850.740234375,,0.0,0.005698432351795106,-0.01100352390174251,-0.0053677943865328434,16699.0361328125,16831.218359375,0.0704143389360648,0.8257453466655029,0.3741503971289052,17305.97880859375,17385.4505859375,-0.7340557711709508,-0.3894691626214557,0.4002859128156507,17237.822412109374,17298.2837890625,-0.759436885254272,-0.35782985911752363,0.38140839940297355,16714.902506510418,16732.465966796874,0.13720592918446295,0.3733022246981301,0.47115294526761053,,,,,
2000-04-11,16683.400390625,16683.400390625,16422.26953125,16487.66015625,,0.0,-0.009930711732688858,-0.011732634222756737,-0.021546832547114318,16617.9822265625,16679.00234375,-0.7210316382273569,0.2891017804899589,0.36950954117698903,17125.45888671875,17271.01953125,-1.1542523514664909,-0.630784502747029,0.30253504018344146,17207.371435546876,17249.9228515625,-1.244969822128842,-0.9232952907486931,0.3738179916117081,16729.13084309896,16747.801643880208,-0.3057434325854108,-0.05337686959074235,0.46709909775147157,,,,,
